league,year,home & away,scored,missed,result,wins,draws,loses,pts,team,date
Ligue_1,2015,a,0,3,l,0,0,1,0,Monaco,
Ligue_1,2015,h,2,0,w,1,0,0,3,Monaco,
Ligue_1,2015,h,1,0,w,1,0,0,3,Monaco,
Ligue_1,2015,a,1,1,d,0,1,0,1,Monaco,
Ligue_1,2015,h,3,1,w,1,0,0,3,Monaco,
Ligue_1,2015,a,0,0,d,0,1,0,1,Monaco,
Ligue_1,2015,a,2,2,d,0,1,0,1,Monaco,
Ligue_1,2015,h,2,2,d,0,1,0,1,Monaco,
Ligue_1,2015,a,2,0,w,1,0,0,3,Monaco,
Ligue_1,2015,h,1,2,l,0,0,1,0,Monaco,
Ligue_1,2015,a,1,4,l,0,0,1,0,Monaco,
Ligue_1,2015,h,2,1,w,1,0,0,3,Monaco,
Ligue_1,2015,a,1,1,d,0,1,0,1,Monaco,
Ligue_1,2015,h,3,2,w,1,0,0,3,Monaco,
Ligue_1,2015,a,1,6,l,0,0,1,0,Monaco,
Ligue_1,2015,h,2,0,w,1,0,0,3,Monaco,
Ligue_1,2015,h,0,0,d,0,1,0,1,Troyes,
Ligue_1,2015,h,3,3,d,0,1,0,1,Troyes,
Ligue_1,2015,a,0,6,l,0,0,1,0,Troyes,
Ligue_1,2015,h,0,0,d,0,1,0,1,Troyes,
Ligue_1,2015,h,1,3,l,0,0,1,0,Troyes,
Ligue_1,2015,a,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,h,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,a,1,1,d,0,1,0,1,Troyes,
Ligue_1,2015,h,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,a,0,3,l,0,0,1,0,Troyes,
Ligue_1,2015,a,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,h,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,a,1,4,l,0,0,1,0,Troyes,
Ligue_1,2015,h,1,1,d,0,1,0,1,Troyes,
Ligue_1,2015,a,1,4,l,0,0,1,0,Troyes,
Ligue_1,2015,h,0,3,l,0,0,1,0,Troyes,
Ligue_1,2015,a,1,1,d,0,1,0,1,Troyes,
Ligue_1,2015,h,1,1,d,0,1,0,1,Troyes,
Ligue_1,2015,h,0,0,d,0,1,0,1,Troyes,
Ligue_1,2015,a,1,4,l,0,0,1,0,Troyes,
Ligue_1,2015,h,2,4,l,0,0,1,0,Troyes,
Ligue_1,2015,a,3,1,w,1,0,0,3,Troyes,
Ligue_1,2015,h,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,a,0,4,l,0,0,1,0,Troyes,
Ligue_1,2015,a,0,2,l,0,0,1,0,Troyes,
Ligue_1,2015,a,3,2,w,1,0,0,3,Troyes,
Ligue_1,2015,a,1,3,l,0,0,1,0,Troyes,
Ligue_1,2015,h,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,a,1,2,l,0,0,1,0,Troyes,
Ligue_1,2015,h,0,9,l,0,0,1,0,Troyes,
Ligue_1,2015,a,1,2,l,0,0,1,0,Troyes,
Ligue_1,2015,h,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,a,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,h,2,1,w,1,0,0,3,Troyes,
Ligue_1,2015,a,1,4,l,0,0,1,0,Troyes,
Ligue_1,2015,h,2,4,l,0,0,1,0,Troyes,
Ligue_1,2015,a,0,1,l,0,0,1,0,Troyes,
Ligue_1,2015,h,1,1,d,0,1,0,1,Troyes,
Ligue_1,2015,a,0,0,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,a,0,2,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,0,2,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,a,0,1,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,0,1,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,a,1,2,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,1,1,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,a,0,2,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,2,2,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,a,0,2,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,3,1,w,1,0,0,3,GFC Ajaccio,
Ligue_1,2015,h,2,0,w,1,0,0,3,GFC Ajaccio,
Ligue_1,2015,a,2,1,w,1,0,0,3,GFC Ajaccio,
Ligue_1,2015,a,2,1,w,1,0,0,3,GFC Ajaccio,
Ligue_1,2015,h,1,1,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,a,2,0,w,1,0,0,3,GFC Ajaccio,
Ligue_1,2015,h,1,1,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,a,1,1,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,h,2,1,w,1,0,0,3,GFC Ajaccio,
Ligue_1,2015,a,2,2,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,h,2,2,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,a,0,1,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,0,4,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,a,1,3,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,0,0,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,h,2,3,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,a,1,1,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,a,1,1,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,h,1,1,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,h,1,0,w,1,0,0,3,GFC Ajaccio,
Ligue_1,2015,a,0,3,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,0,2,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,a,0,0,d,0,1,0,1,GFC Ajaccio,
Ligue_1,2015,h,2,4,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,3,2,w,1,0,0,3,GFC Ajaccio,
Ligue_1,2015,a,1,2,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,0,4,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,a,0,1,l,0,0,1,0,GFC Ajaccio,
Ligue_1,2015,h,2,1,w,1,0,0,3,Toulouse,
Ligue_1,2015,a,0,1,l,0,0,1,0,Toulouse,
Ligue_1,2015,h,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,a,1,3,l,0,0,1,0,Toulouse,
Ligue_1,2015,h,2,2,d,0,1,0,1,Toulouse,
Ligue_1,2015,a,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,h,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,a,0,3,l,0,0,1,0,Toulouse,
Ligue_1,2015,a,2,2,d,0,1,0,1,Toulouse,
Ligue_1,2015,h,1,2,l,0,0,1,0,Toulouse,
Ligue_1,2015,a,0,3,l,0,0,1,0,Toulouse,
Ligue_1,2015,h,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,a,0,5,l,0,0,1,0,Toulouse,
Ligue_1,2015,a,0,2,l,0,0,1,0,Toulouse,
Ligue_1,2015,h,2,0,w,1,0,0,3,Toulouse,
Ligue_1,2015,a,3,0,w,1,0,0,3,Toulouse,
Ligue_1,2015,h,2,3,l,0,0,1,0,Toulouse,
Ligue_1,2015,a,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,h,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,a,3,1,w,1,0,0,3,Toulouse,
Ligue_1,2015,h,0,1,l,0,0,1,0,Toulouse,
Ligue_1,2015,a,0,4,l,0,0,1,0,Toulouse,
Ligue_1,2015,h,1,2,l,0,0,1,0,Toulouse,
Ligue_1,2015,a,0,1,l,0,0,1,0,Toulouse,
Ligue_1,2015,h,0,0,d,0,1,0,1,Toulouse,
Ligue_1,2015,a,0,2,l,0,0,1,0,Toulouse,
Ligue_1,2015,h,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,h,1,2,l,0,0,1,0,Toulouse,
Ligue_1,2015,a,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,h,4,0,w,1,0,0,3,Toulouse,
Ligue_1,2015,a,0,1,l,0,0,1,0,Toulouse,
Ligue_1,2015,h,2,0,w,1,0,0,3,Toulouse,
Ligue_1,2015,h,4,0,w,1,0,0,3,Toulouse,
Ligue_1,2015,a,1,1,d,0,1,0,1,Toulouse,
Ligue_1,2015,h,2,3,l,0,0,1,0,Toulouse,
Ligue_1,2015,a,0,0,d,0,1,0,1,Toulouse,
Ligue_1,2015,h,1,0,w,1,0,0,3,Toulouse,
Ligue_1,2015,a,3,2,w,1,0,0,3,Toulouse,
Ligue_1,2015,a,1,2,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,1,1,d,0,1,0,1,Saint-Etienne,
Ligue_1,2015,a,1,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,h,2,1,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,2,1,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,h,2,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,1,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,h,1,4,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,a,0,1,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,2,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,1,4,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,3,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,0,3,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,0,2,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,3,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,0,1,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,1,1,d,0,1,0,1,Saint-Etienne,
Ligue_1,2015,a,0,1,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,1,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,1,2,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,1,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,1,1,d,0,1,0,1,Saint-Etienne,
Ligue_1,2015,h,0,2,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,a,1,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,4,1,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,h,1,1,d,0,1,0,1,Saint-Etienne,
Ligue_1,2015,a,1,1,d,0,1,0,1,Saint-Etienne,
Ligue_1,2015,h,1,2,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,a,0,0,d,0,1,0,1,Saint-Etienne,
Ligue_1,2015,a,0,2,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,3,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,2,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,h,1,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,a,1,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,h,2,0,w,1,0,0,3,Saint-Etienne,
Ligue_1,2015,h,0,0,d,0,1,0,1,Saint-Etienne,
Ligue_1,2015,a,0,2,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,0,1,l,0,0,1,0,Saint-Etienne,
Ligue_1,2015,h,1,2,l,0,0,1,0,Bordeaux,
Ligue_1,2015,a,1,1,d,0,1,0,1,Bordeaux,
Ligue_1,2015,a,0,0,d,0,1,0,1,Bordeaux,
Ligue_1,2015,h,2,0,w,1,0,0,3,Bordeaux,
Ligue_1,2015,a,2,2,d,0,1,0,1,Bordeaux,
Ligue_1,2015,h,1,1,d,0,1,0,1,Bordeaux,
Ligue_1,2015,a,1,6,l,0,0,1,0,Bordeaux,
Ligue_1,2015,h,3,1,w,1,0,0,3,Bordeaux,
Ligue_1,2015,a,2,3,l,0,0,1,0,Bordeaux,
Ligue_1,2015,h,0,0,d,0,1,0,1,Bordeaux,
Ligue_1,2015,h,1,0,w,1,0,0,3,Bordeaux,
Ligue_1,2015,a,0,2,l,0,0,1,0,Bordeaux,
Ligue_1,2015,h,3,1,w,1,0,0,3,Bordeaux,
Ligue_1,2015,a,2,2,d,0,1,0,1,Bordeaux,
Ligue_1,2015,h,1,4,l,0,0,1,0,Bordeaux,
Ligue_1,2015,a,0,1,l,0,0,1,0,Bordeaux,
Ligue_1,2015,h,1,0,w,1,0,0,3,Bordeaux,
Ligue_1,2015,a,1,1,d,0,1,0,1,Bordeaux,
Ligue_1,2015,h,1,1,d,0,1,0,1,Bordeaux,
Ligue_1,2015,a,1,0,w,1,0,0,3,Bordeaux,
Ligue_1,2015,h,1,0,w,1,0,0,3,Bordeaux,
Ligue_1,2015,a,2,2,d,0,1,0,1,Bordeaux,
Ligue_1,2015,h,4,0,w,1,0,0,3,Bordeaux,
Ligue_1,2015,a,0,3,l,0,0,1,0,Bordeaux,
Ligue_1,2015,h,1,4,l,0,0,1,0,Bordeaux,
Ligue_1,2015,a,4,2,w,1,0,0,3,Bordeaux,
Ligue_1,2015,h,0,0,d,0,1,0,1,Bordeaux,
Ligue_1,2015,a,1,4,l,0,0,1,0,Bordeaux,
Ligue_1,2015,h,1,1,d,0,1,0,1,Bordeaux,
Ligue_1,2015,a,0,4,l,0,0,1,0,Bordeaux,
Ligue_1,2015,h,1,1,d,0,1,0,1,Bordeaux,
Ligue_1,2015,a,2,1,w,1,0,0,3,Bordeaux,
Ligue_1,2015,a,0,0,d,0,1,0,1,Bordeaux,
Ligue_1,2015,h,1,3,l,0,0,1,0,Bordeaux,
Ligue_1,2015,a,4,2,w,1,0,0,3,Bordeaux,
Ligue_1,2015,h,3,0,w,1,0,0,3,Bordeaux,
Ligue_1,2015,h,1,1,d,0,1,0,1,Bordeaux,
Ligue_1,2015,a,0,1,l,0,0,1,0,Bordeaux,
Ligue_1,2015,a,2,1,w,1,0,0,3,Reims,
Ligue_1,2015,h,1,0,w,1,0,0,3,Reims,
Ligue_1,2015,a,0,1,l,0,0,1,0,Reims,
Ligue_1,2015,h,4,1,w,1,0,0,3,Reims,
Ligue_1,2015,a,2,2,d,0,1,0,1,Reims,
Ligue_1,2015,h,1,1,d,0,1,0,1,Reims,
Ligue_1,2015,a,0,0,d,0,1,0,1,Reims,
Ligue_1,2015,h,1,0,w,1,0,0,3,Reims,
Ligue_1,2015,a,0,1,l,0,0,1,0,Reims,
Ligue_1,2015,h,0,1,l,0,0,1,0,Reims,
Ligue_1,2015,h,0,1,l,0,0,1,0,Reims,
Ligue_1,2015,a,0,3,l,0,0,1,0,Reims,
Ligue_1,2015,h,1,2,l,0,0,1,0,Reims,
Ligue_1,2015,a,1,3,l,0,0,1,0,Reims,
Ligue_1,2015,h,2,2,d,0,1,0,1,Reims,
Ligue_1,2015,a,2,1,w,1,0,0,3,Reims,
Ligue_1,2015,h,1,1,d,0,1,0,1,Reims,
Ligue_1,2015,h,1,1,d,0,1,0,1,Reims,
Ligue_1,2015,a,0,2,l,0,0,1,0,Reims,
Ligue_1,2015,h,1,3,l,0,0,1,0,Reims,
Ligue_1,2015,a,2,2,d,0,1,0,1,Reims,
Ligue_1,2015,h,1,1,d,0,1,0,1,Reims,
Ligue_1,2015,a,0,2,l,0,0,1,0,Reims,
Ligue_1,2015,h,2,1,w,1,0,0,3,Reims,
Ligue_1,2015,a,2,0,w,1,0,0,3,Reims,
Ligue_1,2015,h,0,1,l,0,0,1,0,Reims,
Ligue_1,2015,a,1,4,l,0,0,1,0,Reims,
Ligue_1,2015,h,4,1,w,1,0,0,3,Reims,
Ligue_1,2015,a,0,2,l,0,0,1,0,Reims,
Ligue_1,2015,a,2,2,d,0,1,0,1,Reims,
Ligue_1,2015,h,0,1,l,0,0,1,0,Reims,
Ligue_1,2015,a,1,3,l,0,0,1,0,Reims,
Ligue_1,2015,h,2,1,w,1,0,0,3,Reims,
Ligue_1,2015,a,1,2,l,0,0,1,0,Reims,
Ligue_1,2015,a,0,2,l,0,0,1,0,Reims,
Ligue_1,2015,h,2,3,l,0,0,1,0,Reims,
Ligue_1,2015,a,0,1,l,0,0,1,0,Reims,
Ligue_1,2015,h,4,1,w,1,0,0,3,Reims,
Ligue_1,2015,h,0,0,d,0,1,0,1,Lyon,
Ligue_1,2015,a,1,0,w,1,0,0,3,Lyon,
Ligue_1,2015,h,1,2,l,0,0,1,0,Lyon,
Ligue_1,2015,a,4,0,w,1,0,0,3,Lyon,
Ligue_1,2015,h,0,0,d,0,1,0,1,Lyon,
Ligue_1,2015,a,1,1,d,0,1,0,1,Lyon,
Ligue_1,2015,h,2,0,w,1,0,0,3,Lyon,
Ligue_1,2015,a,1,3,l,0,0,1,0,Lyon,
Ligue_1,2015,h,1,0,w,1,0,0,3,Lyon,
Ligue_1,2015,a,1,1,d,0,1,0,1,Lyon,
Ligue_1,2015,h,3,0,w,1,0,0,3,Lyon,
Ligue_1,2015,a,1,0,w,1,0,0,3,Lyon,
Ligue_1,2015,h,3,0,w,1,0,0,3,Lyon,
Ligue_1,2015,a,0,3,l,0,0,1,0,Lyon,
Ligue_1,2015,h,2,4,l,0,0,1,0,Lyon,
Ligue_1,2015,a,0,0,d,0,1,0,1,Lyon,
Ligue_1,2015,h,0,2,l,0,0,1,0,Lyon,
Ligue_1,2015,a,1,5,l,0,0,1,0,Lyon,
Ligue_1,2015,a,1,2,l,0,0,1,0,Lyon,
Ligue_1,2015,h,4,1,w,1,0,0,3,Lyon,
Ligue_1,2015,a,0,1,l,0,0,1,0,Lyon,
Ligue_1,2015,h,1,1,d,0,1,0,1,Lyon,
Ligue_1,2015,a,0,1,l,0,0,1,0,Lyon,
Ligue_1,2015,h,3,0,w,1,0,0,3,Lyon,
Ligue_1,2015,a,3,0,w,1,0,0,3,Lyon,
Ligue_1,2015,h,4,1,w,1,0,0,3,Lyon,
Ligue_1,2015,a,0,1,l,0,0,1,0,Lyon,
Ligue_1,2015,h,2,1,w,1,0,0,3,Lyon,
Ligue_1,2015,h,5,1,w,1,0,0,3,Lyon,
Ligue_1,2015,a,2,2,d,0,1,0,1,Lyon,
Ligue_1,2015,h,2,0,w,1,0,0,3,Lyon,
Ligue_1,2015,a,3,1,w,1,0,0,3,Lyon,
Ligue_1,2015,a,2,0,w,1,0,0,3,Lyon,
Ligue_1,2015,h,1,1,d,0,1,0,1,Lyon,
Ligue_1,2015,a,3,2,w,1,0,0,3,Lyon,
Ligue_1,2015,h,2,1,w,1,0,0,3,Lyon,
Ligue_1,2015,h,6,1,w,1,0,0,3,Lyon,
Ligue_1,2015,a,1,4,l,0,0,1,0,Lyon,
Ligue_1,2015,a,0,0,d,0,1,0,1,Lorient,
Ligue_1,2015,h,1,1,d,0,1,0,1,Lorient,
Ligue_1,2015,h,0,1,l,0,0,1,0,Lorient,
Ligue_1,2015,a,1,4,l,0,0,1,0,Lorient,
Ligue_1,2015,h,3,1,w,1,0,0,3,Lorient,
Ligue_1,2015,a,3,2,w,1,0,0,3,Lorient,
Ligue_1,2015,h,2,0,w,1,0,0,3,Lorient,
Ligue_1,2015,a,1,2,l,0,0,1,0,Lorient,
Ligue_1,2015,h,3,2,w,1,0,0,3,Lorient,
Ligue_1,2015,a,1,1,d,0,1,0,1,Lorient,
Ligue_1,2015,h,1,1,d,0,1,0,1,Lorient,
Ligue_1,2015,a,2,2,d,0,1,0,1,Lorient,
Ligue_1,2015,h,4,1,w,1,0,0,3,Lorient,
Ligue_1,2015,h,1,2,l,0,0,1,0,Lorient,
Ligue_1,2015,a,1,1,d,0,1,0,1,Lorient,
Ligue_1,2015,h,0,0,d,0,1,0,1,Lorient,
Ligue_1,2015,a,3,2,w,1,0,0,3,Lorient,
Ligue_1,2015,a,0,3,l,0,0,1,0,Lorient,
Ligue_1,2015,h,0,0,d,0,1,0,1,Lorient,
Ligue_1,2015,a,2,2,d,0,1,0,1,Lorient,
Ligue_1,2015,h,0,2,l,0,0,1,0,Lorient,
Ligue_1,2015,a,1,2,l,0,0,1,0,Lorient,
Ligue_1,2015,h,2,0,w,1,0,0,3,Lorient,
Ligue_1,2015,a,1,3,l,0,0,1,0,Lorient,
Ligue_1,2015,h,1,1,d,0,1,0,1,Lorient,
Ligue_1,2015,a,1,2,l,0,0,1,0,Lorient,
Ligue_1,2015,h,4,3,w,1,0,0,3,Lorient,
Ligue_1,2015,a,1,0,w,1,0,0,3,Lorient,
Ligue_1,2015,a,0,0,d,0,1,0,1,Lorient,
Ligue_1,2015,h,1,1,d,0,1,0,1,Lorient,
Ligue_1,2015,a,1,5,l,0,0,1,0,Lorient,
Ligue_1,2015,h,1,3,l,0,0,1,0,Lorient,
Ligue_1,2015,a,2,1,w,1,0,0,3,Lorient,
Ligue_1,2015,h,1,1,d,0,1,0,1,Lorient,
Ligue_1,2015,a,0,2,l,0,0,1,0,Lorient,
Ligue_1,2015,h,0,1,l,0,0,1,0,Lorient,
Ligue_1,2015,a,0,3,l,0,0,1,0,Lorient,
Ligue_1,2015,h,1,0,w,1,0,0,3,Lorient,
Ligue_1,2016,a,2,3,l,0,0,1,0,Lille,
Ligue_1,2016,h,1,0,w,1,0,0,3,Lille,
Ligue_1,2016,a,1,1,d,0,1,0,1,Lille,
Ligue_1,2016,h,1,4,l,0,0,1,0,Lille,
Ligue_1,2016,a,0,1,l,0,0,1,0,Lille,
Ligue_1,2016,h,1,2,l,0,0,1,0,Lille,
Ligue_1,2016,a,1,3,l,0,0,1,0,Lille,
Ligue_1,2016,h,1,0,w,1,0,0,3,Lille,
Ligue_1,2016,a,0,1,l,0,0,1,0,Lille,
Ligue_1,2016,h,2,1,w,1,0,0,3,Lille,
Ligue_1,2016,h,0,1,l,0,0,1,0,Lille,
Ligue_1,2016,a,0,1,l,0,0,1,0,Lille,
Ligue_1,2016,h,0,1,l,0,0,1,0,Lille,
Ligue_1,2016,a,0,0,d,0,1,0,1,Lille,
Ligue_1,2016,h,4,2,w,1,0,0,3,Lille,
Ligue_1,2016,a,1,0,w,1,0,0,3,Lille,
Ligue_1,2016,h,2,1,w,1,0,0,3,Lille,
Ligue_1,2016,a,0,2,l,0,0,1,0,Lille,
Ligue_1,2016,h,1,1,d,0,1,0,1,Lille,
Ligue_1,2016,h,1,1,d,0,1,0,1,Lille,
Ligue_1,2016,a,0,0,d,0,1,0,1,Lille,
Ligue_1,2016,a,2,1,w,1,0,0,3,Lille,
Ligue_1,2016,h,0,1,l,0,0,1,0,Lille,
Ligue_1,2016,a,1,2,l,0,0,1,0,Lille,
Ligue_1,2016,h,1,2,l,0,0,1,0,Lille,
Ligue_1,2016,a,1,0,w,1,0,0,3,Lille,
Ligue_1,2016,h,2,3,l,0,0,1,0,Lille,
Ligue_1,2016,a,1,1,d,0,1,0,1,Lille,
Ligue_1,2016,a,2,1,w,1,0,0,3,Lille,
Ligue_1,2016,h,0,0,d,0,1,0,1,Lille,
Ligue_1,2016,a,1,0,w,1,0,0,3,Lille,
Ligue_1,2016,h,1,2,l,0,0,1,0,Lille,
Ligue_1,2016,a,0,2,l,0,0,1,0,Lille,
Ligue_1,2016,h,3,0,w,1,0,0,3,Lille,
Ligue_1,2016,a,3,0,w,1,0,0,3,Lille,
Ligue_1,2016,h,0,2,l,0,0,1,0,Lille,
Ligue_1,2016,a,0,4,l,0,0,1,0,Lille,
Ligue_1,2016,h,3,0,w,1,0,0,3,Lille,
Ligue_1,2016,a,1,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,3,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,1,3,l,0,0,1,0,Paris Saint Germain,
Ligue_1,2016,h,1,1,d,0,1,0,1,Paris Saint Germain,
Ligue_1,2016,a,6,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,3,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,0,2,l,0,0,1,0,Paris Saint Germain,
Ligue_1,2016,h,2,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,2,1,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,0,0,d,0,1,0,1,Paris Saint Germain,
Ligue_1,2016,a,1,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,4,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,2,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,2,1,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,2,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,0,3,l,0,0,1,0,Paris Saint Germain,
Ligue_1,2016,h,2,2,d,0,1,0,1,Paris Saint Germain,
Ligue_1,2016,a,1,2,l,0,0,1,0,Paris Saint Germain,
Ligue_1,2016,h,5,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,1,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,2,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,1,1,d,0,1,0,1,Paris Saint Germain,
Ligue_1,2016,a,3,1,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,2,1,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,3,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,0,0,d,0,1,0,1,Paris Saint Germain,
Ligue_1,2016,a,5,1,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,1,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,2,1,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,2,1,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,4,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,2,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,3,2,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,2,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,1,3,l,0,0,1,0,Paris Saint Germain,
Ligue_1,2016,h,5,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,a,5,0,w,1,0,0,3,Paris Saint Germain,
Ligue_1,2016,h,1,1,d,0,1,0,1,Paris Saint Germain,
Ligue_1,2016,h,0,1,l,0,0,1,0,SC Bastia,
Ligue_1,2016,a,3,0,w,1,0,0,3,SC Bastia,
Ligue_1,2016,a,0,2,l,0,0,1,0,SC Bastia,
Ligue_1,2016,h,2,1,w,1,0,0,3,SC Bastia,
Ligue_1,2016,a,0,1,l,0,0,1,0,SC Bastia,
Ligue_1,2016,h,0,0,d,0,1,0,1,SC Bastia,
Ligue_1,2016,h,1,0,w,1,0,0,3,SC Bastia,
Ligue_1,2016,a,0,1,l,0,0,1,0,SC Bastia,
Ligue_1,2016,h,1,2,l,0,0,1,0,SC Bastia,
Ligue_1,2016,a,1,2,l,0,0,1,0,SC Bastia,
Ligue_1,2016,h,0,0,d,0,1,0,1,SC Bastia,
Ligue_1,2016,a,1,2,l,0,0,1,0,SC Bastia,
Ligue_1,2016,h,1,1,d,0,1,0,1,SC Bastia,
Ligue_1,2016,a,1,1,d,0,1,0,1,SC Bastia,
Ligue_1,2016,h,1,1,d,0,1,0,1,SC Bastia,
Ligue_1,2016,a,0,5,l,0,0,1,0,SC Bastia,
Ligue_1,2016,h,2,0,w,1,0,0,3,SC Bastia,
Ligue_1,2016,a,2,1,w,1,0,0,3,SC Bastia,
Ligue_1,2016,h,1,2,l,0,0,1,0,SC Bastia,
Ligue_1,2016,a,0,1,l,0,0,1,0,SC Bastia,
Ligue_1,2016,h,1,1,d,0,1,0,1,SC Bastia,
